movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,Drama,Adventure,Action,Comedy,Horror,Biography,Crime,Fantasy,Family,Sci-Fi,Animation,Romance,Music,Western,Thriller,History,Mystery,Sport,Musical,Documentary,Short
3871,Vanilla Sky,R,2001-12-14,136.0,0.0,6.9,203388341.0,Cameron Crowe,Alejandro Amenábar,Tom Cruise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,Thir13en Ghosts,R,2001-10-26,91.0,0.0,5.6,68467960.0,Steve Beck,Robb White,Tony Shalhoub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,Planet of the Apes,PG-13,2001-07-27,119.0,0.0,5.7,362211740.0,Tim Burton,Pierre Boulle,Mark Wahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,The Others,PG-13,2001-08-10,104.0,0.0,7.6,209947037.0,Alejandro Amenábar,Alejandro Amenábar,Nicole Kidman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,Joe Dirt,PG-13,2001-04-11,91.0,0.0,6.0,30987695.0,Dennie Gordon,David Spade,David Spade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,Atlantis: The Lost Empire,PG,2001-06-15,95.0,0.0,6.9,186053725.0,Gary Trousdale,Tab Murphy,Michael J. Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,Rat Race,PG-13,2001-08-17,112.0,0.0,6.4,85498534.0,Jerry Zucker,Andy Breckman,Breckin Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,Summer Catch,PG-13,2001-08-24,104.0,0.0,5.1,19772447.0,Michael Tollin,Kevin Falls,Freddie Prinze Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,Wet Hot American Summer,R,2001-08-31,97.0,0.0,6.6,295206.0,David Wain,Michael Showalter,Janeane Garofalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,Shallow Hal,PG-13,2001-11-09,114.0,0.0,5.9,141069860.0,Bobby Farrelly,Sean Moynihan,Jack Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,Zoolander,PG-13,2001-09-28,90.0,0.0,6.5,60780981.0,Ben Stiller,Drake Sather,Ben Stiller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,Jurassic Park III,PG-13,2001-07-18,92.0,0.0,5.9,368780809.0,Joe Johnston,Michael Crichton,Sam Neill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,Enemy at the Gates,R,2001-03-16,131.0,0.0,7.6,96976270.0,Jean-Jacques Annaud,Jean-Jacques Annaud,Jude Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,Gosford Park,R,2002-01-18,131.0,0.0,7.2,87754044.0,Robert Altman,Julian Fellowes,Maggie Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,Swordfish,R,2001-06-08,99.0,0.0,6.5,147080413.0,Dominic Sena,Skip Woods,John Travolta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,Jeepers Creepers,R,2001-08-31,90.0,0.0,6.2,59371303.0,Victor Salva,Victor Salva,Gina Philips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,Sex and Lucía,TV-MA,2001-08-24,128.0,0.0,7.1,7640680.0,Julio Medem,Julio Medem,Paz Vega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,Hardball,R,2001-09-14,106.0,0.0,6.4,44102389.0,Brian Robbins,Daniel Coyle,Keanu Reeves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,Evolution,PG-13,2001-06-08,101.0,0.0,6.1,98376292.0,Ivan Reitman,Don Jakoby,David Duchovny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,Original Sin,R,2001-08-03,116.0,0.0,6.1,35402320.0,Michael Cristofer,Cornell Woolrich,Antonio Banderas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,Monster's Ball,,2002-03-01,111.0,0.0,7.0,45011434.0,Marc Forster,Milo Addica,Billy Bob Thornton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,Spy Kids,PG,2001-03-30,88.0,0.0,5.5,147934180.0,Robert Rodriguez,Robert Rodriguez,Alexa PenaVega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,Behind Enemy Lines,PG-13,2001-11-30,106.0,0.0,6.4,91753202.0,John Moore,Jim Thomas,Gene Hackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,Intimacy,Unrated,2001-03-28,119.0,0.0,6.1,2672527.0,Patrice Chéreau,Hanif Kureishi,Mark Rylance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,Bully,TV-MA,2001-12-12,108.0,0.0,6.9,704808.0,Larry Clark,Jim Schutze,Brad Renfro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,Bridget Jones's Diary,R,2001-04-13,97.0,0.0,6.7,281995610.0,Sharon Maguire,Helen Fielding,Renée Zellweger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,I Am Sam,PG-13,2002-01-25,132.0,0.0,7.6,97818139.0,Jessie Nelson,Kristine Johnson,Sean Penn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,The Last Castle,R,2001-10-19,131.0,0.0,7.0,27642707.0,Rod Lurie,David Scarpa,Robert Redford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,The Piano Teacher,R,2001-09-05,131.0,0.0,7.5,6766381.0,Michael Haneke,Michael Haneke,Isabelle Huppert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,Spy Game,R,2001-11-21,126.0,0.0,7.1,143049560.0,Tony Scott,Michael Frost Beckner,Robert Redford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,Lara Croft: Tomb Raider,PG-13,2001-06-15,100.0,0.0,5.8,274703340.0,Simon West,Sara B. Cooper,Angelina Jolie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,American Pie 2,R,2001-08-10,108.0,0.0,6.4,287553595.0,J.B. Rogers,Adam Herz,Jason Biggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,Frailty,R,2002-04-12,100.0,0.0,7.2,17423030.0,Bill Paxton,Brent Hanley,Bill Paxton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,Along Came a Spider,R,2001-04-06,104.0,0.0,6.4,105178561.0,Lee Tamahori,James Patterson,Morgan Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,Rush Hour 2,PG-13,2001-08-03,90.0,0.0,6.6,347325802.0,Brett Ratner,Ross LaManna,Jackie Chan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,Save the Last Dance,PG-13,2001-01-12,112.0,0.0,6.2,131706809.0,Thomas Carter,Duane Adler,Julia Stiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,Domestic Disturbance,PG-13,2001-11-02,89.0,0.0,5.6,54249294.0,Harold Becker,Lewis Colick,John Travolta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,Riding in Cars with Boys,PG-13,2001-10-19,132.0,0.0,6.5,35743308.0,Penny Marshall,Beverly D'Onofrio,Drew Barrymore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,The Animal,PG-13,2001-06-01,84.0,0.0,4.8,85191134.0,Luke Greenfield,Tom Brady,Rob Schneider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,How High,R,2001-12-21,93.0,0.0,6.3,31283740.0,Jesse Dylan,Dustin Lee Abraham,Method Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,Joy Ride,R,2001-10-05,97.0,0.0,6.6,36642838.0,John Dahl,Clay Tarver,Steve Zahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,3000 Miles to Graceland,R,2001-02-23,125.0,0.0,6.0,18720175.0,Demian Lichtenstein,Richard Recco,Kurt Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,The Score,R,2001-07-13,124.0,0.0,6.8,114252154.0,Frank Oz,Daniel E. Taylor,Robert De Niro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,Jason X,R,2002-04-26,92.0,0.0,4.4,17077882.0,James Isaac,Victor Miller,Kane Hodder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,Jay and Silent Bob Strike Back,R,2001-08-24,104.0,0.0,6.8,33788161.0,Kevin Smith,Kevin Smith,Jason Mewes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,The Mexican,R,2001-03-02,123.0,0.0,6.1,147845033.0,Gore Verbinski,J.H. Wyman,Brad Pitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,From Hell,R,2001-10-19,122.0,0.0,6.8,74558115.0,Albert Hughes,Alan Moore,Johnny Depp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,Crocodile Dundee in Los Angeles,PG,2001-04-20,95.0,0.0,4.8,39438674.0,Simon Wincer,Paul Hogan,Paul Hogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,Heist,R,2001-11-09,109.0,0.0,6.5,28510652.0,David Mamet,David Mamet,Gene Hackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,Serendipity,PG-13,2001-10-05,90.0,0.0,6.9,77516304.0,Peter Chelsom,Marc Klein,John Cusack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,Brotherhood of the Wolf,R,2002-01-25,142.0,0.0,7.0,70752904.0,Christophe Gans,Stéphane Cabel,Samuel Le Bihan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,The Pledge,R,2001-01-19,124.0,0.0,6.8,29419291.0,Sean Penn,Friedrich Dürrenmatt,Jack Nicholson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,American Outlaws,PG-13,2001-08-17,94.0,0.0,6.0,13678913.0,Les Mayfield,Roderick Taylor,Colin Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,Ghosts of Mars,R,2001-08-24,98.0,0.0,4.9,14010832.0,John Carpenter,Larry Sulkis,Natasha Henstridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,The Man Who Wasn't There,R,2001-11-16,116.0,0.0,7.5,18916623.0,Joel Coen,Joel Coen,Billy Bob Thornton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,Rock Star,R,2001-09-07,105.0,0.0,6.3,19334145.0,Stephen Herek,John Stockwell,Mark Wahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,Osmosis Jones,PG,2001-08-10,95.0,0.0,6.3,14026418.0,Bobby Farrelly,Marc Hyman,Laurence Fishburne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,Fat Girl,Not Rated,2001-03-07,86.0,0.0,6.5,765705.0,Catherine Breillat,Catherine Breillat,Anaïs Reboux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,Saving Silverman,PG-13,2001-02-09,90.0,0.0,5.9,26086706.0,Dennis Dugan,Hank Nelken,Jason Biggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,The Glass House,PG-13,2001-09-14,106.0,0.0,5.8,23619609.0,Daniel Sackheim,Wesley Strick,Diane Lane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,The Wedding Planner,PG-13,2001-01-26,103.0,0.0,5.3,94728529.0,Adam Shankman,Pamela Falk,Jennifer Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,Heartbreakers,PG-13,2001-03-23,123.0,0.0,6.2,57756408.0,David Mirkin,Robert Dunn,Sigourney Weaver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,Session 9,R,2001-09-14,97.0,0.0,6.4,1612259.0,Brad Anderson,Brad Anderson,David Caruso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,Out Cold,PG-13,2001-11-21,89.0,0.0,6.3,14782676.0,Brendan Malloy,Jon Zack,Flex Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,Hedwig and the Angry Inch,R,2001-08-31,95.0,0.0,7.7,3645107.0,John Cameron Mitchell,John Cameron Mitchell,John Cameron Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,Baby Boy,R,2001-06-27,130.0,0.0,6.4,29381649.0,John Singleton,John Singleton,Alexsandra Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,K-PAX,PG-13,2001-10-26,120.0,0.0,7.4,65001485.0,Iain Softley,Gene Brewer,Kevin Spacey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,Freddy Got Fingered,R,2001-04-20,87.0,0.0,4.6,14343028.0,Tom Green,Tom Green,Tom Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,Pulse,R,2005-11-09,119.0,0.0,6.6,318451.0,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Haruhiko Katô,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,Sweet November,PG-13,2001-02-16,119.0,0.0,6.7,65754228.0,Pat O'Connor,Herman Raucher,Keanu Reeves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,Kate & Leopold,PG-13,2001-12-25,118.0,0.0,6.4,76019048.0,James Mangold,Steven Rogers,Meg Ryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,Don't Say a Word,R,2001-09-28,113.0,0.0,6.3,100020092.0,Gary Fleder,Andrew Klavan,Michael Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,Ali,R,2001-12-25,157.0,0.0,6.8,87812729.0,Michael Mann,Gregory Allen Howard,Will Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,Life as a House,R,2001-11-09,125.0,0.0,7.5,23903791.0,Irwin Winkler,Mark Andrus,Hayden Christensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,Ichi the Killer,,2001-12-22,129.0,0.0,7.0,80631.0,Takashi Miike,Sakichi Sato,Tadanobu Asano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,Tomcats,R,2001-03-30,95.0,0.0,5.4,23430766.0,Gregory Poirier,Gregory Poirier,Shannon Elizabeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,Bandits,PG-13,2001-10-12,123.0,0.0,6.5,67631903.0,Barry Levinson,Harley Peyton,Bruce Willis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,Monkeybone,PG-13,2001-02-23,93.0,0.0,4.8,7622365.0,Henry Selick,Kaja Blackley,Brendan Fraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,In the Bedroom,R,2002-02-08,131.0,0.0,7.4,44763181.0,Todd Field,Andre Dubus,Tom Wilkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,Pootie Tang,PG-13,2001-06-29,81.0,0.0,5.3,3313583.0,Louis C.K.,Louis C.K.,Chris Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,Waking Life,R,2002-03-07,99.0,0.0,7.8,3176880.0,Richard Linklater,Richard Linklater,Ethan Hawke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,Bubble Boy,PG-13,2001-08-24,84.0,0.0,5.6,5007898.0,Blair Hayes,Cinco Paul,Jake Gyllenhaal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,Josie and the Pussycats,PG-13,2001-04-11,98.0,0.0,5.5,14866015.0,Harry Elfont,Deborah Kaplan,Rachael Leigh Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,The Devil's Backbone,R,2001-04-20,106.0,0.0,7.4,6582065.0,Guillermo del Toro,Guillermo del Toro,Marisa Paredes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,Shaolin Soccer,PG,2001-07-05,87.0,0.0,7.3,42776760.0,Stephen Chow,Stephen Chow,Stephen Chow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,Jimmy Neutron: Boy Genius,G,2001-12-21,82.0,0.0,6.0,102992536.0,John A. Davis,John A. Davis,Debi Derryberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,Driven,PG-13,2001-04-27,116.0,0.0,4.6,54744738.0,Renny Harlin,Jan Skrentny,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,Get Over It,PG-13,2001-03-09,87.0,0.0,5.7,19900366.0,Tommy O'Haver,R. Lee Fleming Jr.,Kirsten Dunst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,Cowboy Bebop: The Movie,,2003-05-16,115.0,0.0,7.9,3007903.0,Directors,Keiko Nobumoto,Beau Billingslea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,An American Rhapsody,PG-13,2002-02-28,106.0,0.0,6.7,970676.0,Éva Gárdos,Éva Gárdos,Nastassja Kinski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,Exit Wounds,R,2001-03-16,101.0,0.0,5.6,79958599.0,Andrzej Bartkowiak,Ed Horowitz,Steven Seagal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,Manic,R,2003-05-23,100.0,0.0,7.2,69958.0,Jordan Melamed,Michael Bacall,Joseph Gordon-Levitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,Lagaan: Once Upon a Time in India,PG,2001-06-15,224.0,0.0,8.1,1724806.0,Ashutosh Gowariker,Ashutosh Gowariker,Aamir Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,The Majestic,PG,2001-12-21,152.0,0.0,6.9,37317673.0,Frank Darabont,Michael Sloane,Jim Carrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,Valentine,R,2001-02-02,96.0,0.0,4.8,36684136.0,Jamie Blanks,Tom Savage,Denise Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,Final Fantasy: The Spirits Within,PG-13,2001-07-11,106.0,0.0,6.4,85131830.0,Hironobu Sakaguchi,Hironobu Sakaguchi,Alec Baldwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,The One,PG-13,2001-11-02,87.0,0.0,5.9,74005691.0,James Wong,Glen Morgan,Jet Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,Lost and Delirious,R,2001-09-20,103.0,0.0,6.9,396897.0,Léa Pool,Susan Swan,Piper Perabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,Sugar & Spice,PG-13,2001-01-26,81.0,0.0,5.7,16923761.0,Francine McDougall,Mandy Nelson,Marla Sokoloff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,Cats & Dogs,PG,2001-07-04,87.0,0.0,5.1,200687492.0,Lawrence Guterman,John Requa,Alec Baldwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,Hearts in Atlantis,PG-13,2001-09-28,101.0,0.0,6.9,30919415.0,Scott Hicks,Stephen King,Anthony Hopkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,America's Sweethearts,PG-13,2001-07-20,102.0,0.0,5.7,138307673.0,Joe Roth,Billy Crystal,Julia Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,Kiss of the Dragon,R,2001-07-06,98.0,0.0,6.6,64437847.0,Chris Nahon,Jet Li,Jet Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,Captain Corelli's Mandolin,R,2001-08-17,131.0,0.0,5.9,62112895.0,John Madden,Shawn Slovo,Nicolas Cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,The Believer,R,2001-08-23,98.0,0.0,7.1,1309316.0,Henry Bean,Henry Bean,Ryan Gosling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,Dil Chahta Hai,Not Rated,2001-08-10,183.0,0.0,8.1,316221.0,Farhan Akhtar,Kassim Jagmagia,Aamir Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,Someone Like You,PG-13,2001-03-30,97.0,0.0,6.1,38689940.0,Tony Goldwyn,Laura Zigman,Ashley Judd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,Mean Machine,R,2001-12-26,99.0,0.0,6.5,7310206.0,Barry Skolnick,Tracy Keenan Wynn,Vinnie Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,Enigma,R,2002-06-07,119.0,0.0,6.4,15713204.0,Michael Apted,Robert Harris,Dougray Scott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,The Experiment,R,2001-03-08,120.0,0.0,7.7,13782896.0,Oliver Hirschbiegel,Mario Giordano,Moritz Bleibtreu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,Millennium Actress,PG,2002-09-14,87.0,0.0,7.9,262891.0,Satoshi Kon,Satoshi Kon,Miyoko Shôji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,The Tailor of Panama,R,2001-03-30,109.0,0.0,6.2,28008462.0,John Boorman,John le Carré,Pierce Brosnan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,Formula 51,R,2002-10-18,93.0,0.0,6.3,12881605.0,Ronny Yu,Stel Pavlou,Samuel L. Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,15 Minutes,R,2001-03-09,120.0,0.0,6.1,56359980.0,John Herzfeld,John Herzfeld,Robert De Niro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,Iris,R,2002-03-29,91.0,0.0,7.0,16153953.0,Richard Eyre,John Bayley,Judi Dench,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,Nowhere in Africa,R,2003-05-16,141.0,0.0,7.5,24322180.0,Caroline Link,Caroline Link,Juliane Köhler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,Crazy/Beautiful,PG-13,2001-06-29,99.0,0.0,6.4,19937988.0,John Stockwell,Phil Hay,Kirsten Dunst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,Angel Eyes,R,2001-05-18,102.0,0.0,5.6,29715606.0,Luis Mandoki,Gerald Di Pego,Jennifer Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,No Man's Land,R,2001-09-19,98.0,0.0,7.9,4858869.0,Danis Tanovic,Danis Tanovic,Branko Djuric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,Kabhi Khushi Kabhie Gham...,Not Rated,2001-12-14,210.0,0.0,7.4,11334547.0,Karan Johar,Karan Johar,Shah Rukh Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,Buffalo Soldiers,R,2002-10-31,98.0,0.0,6.8,2300684.0,Gregor Jordan,Robert O'Connor,Joaquin Phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,The Anniversary Party,R,2001-06-29,115.0,0.0,6.3,4931888.0,Alan Cumming,Jennifer Jason Leigh,Alan Cumming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,Blow Dry,R,2001-03-30,94.0,0.0,6.3,830286.0,Paddy Breathnach,Simon Beaufoy,Alan Rickman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,The Musketeer,PG-13,2001-09-07,104.0,0.0,4.8,32533802.0,Peter Hyams,Alexandre Dumas,Justin Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,O,R,2001-08-31,95.0,0.0,6.1,19260537.0,Tim Blake Nelson,William Shakespeare,Mekhi Phifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,Birthday Girl,R,2002-02-01,93.0,0.0,6.1,16171098.0,Jez Butterworth,Tom Butterworth,Nicole Kidman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,Human Nature,R,2001-09-12,96.0,0.0,6.4,1574660.0,Michel Gondry,Charlie Kaufman,Tim Robbins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,Made,R,2001-08-31,95.0,0.0,6.4,5480653.0,Jon Favreau,Jon Favreau,Vince Vaughn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,One Night at McCool's,R,2001-04-27,93.0,0.0,6.1,13578186.0,Harald Zwart,Stan Seidel,Liv Tyler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
